,carteras_rentabilidad,carteras_riesgo,carteras_sharpe,cartera_seleccionada_rentabilidad,cartera_seleccionada_riesgo,carteras_eficientes_rentabilidad,carteras_eficientes_riesgo
31,1.2133387886779556,0.2232182744488008,0.3424144349118585,1.167373,0.174918,1.297393,0.27208
32,1.3517989970204891,0.28594428676987593,0.2978039307906871,1.167373,0.174918,1.297393,0.27208
33,1.107016358692528,0.2193174990142796,0.31796585354289825,1.167373,0.174918,1.297393,0.27208
34,0.946592965420744,0.1795203108676248,0.3321615899619225,1.167373,0.174918,1.297393,0.27208
35,0.9598762257511746,0.15259561778551498,0.3962533099848157,1.167373,0.174918,1.297393,0.27208
36,1.1104405053839872,0.22496619948485336,0.3109408297680862,1.167373,0.174918,1.297393,0.27208
37,1.158563535691731,0.2076315006881455,0.35150081977295505,1.167373,0.174918,1.297393,0.27208
38,1.3299583468457423,0.28383701011109,0.2951676418642709,1.167373,0.174918,1.297393,0.27208
39,1.0556698612855673,0.2643902363570336,0.2515257423334553,1.167373,0.174918,1.297393,0.27208
40,1.124724819882549,0.2366319805866257,0.2994143217479457,1.167373,0.174918,1.297393,0.27208
41,1.151479275013391,0.22372044086374712,0.324227754723096,1.167373,0.174918,1.297393,0.27208
42,1.1307810535930654,0.16326552883393405,0.4362985337062461,1.167373,0.174918,1.297393,0.27208
43,0.9520565364105452,0.22181567574510413,0.2703773045274689,1.167373,0.174918,1.297393,0.27208
44,0.973281710200926,0.22138048222333956,0.27694846521782285,1.167373,0.174918,1.297393,0.27208
45,1.3203041019123711,0.22783330425469814,0.3650534804555759,1.167373,0.174918,1.297393,0.27208
46,1.0355252762299227,0.2334898194200539,0.2793781803778589,1.167373,0.174918,1.297393,0.27208
47,1.22664910636959,0.2348918121798671,0.32896689668433376,1.167373,0.174918,1.297393,0.27208
48,1.2736445801701557,0.2554841614087007,0.31403929953409954,1.167373,0.174918,1.297393,0.27208
49,1.03445700523733,0.19252933836698652,0.33846616153114595,1.167373,0.174918,1.297393,0.27208
50,1.4937160998485366,0.2990976915367401,0.3145971112893619,1.167373,0.174918,1.297393,0.27208
51,1.4640727785556686,0.28040356486525586,0.328911353451029,1.167373,0.174918,1.297393,0.27208
52,1.058891042255402,0.22548329763588645,0.2958261941915097,1.167373,0.174918,1.297393,0.27208
53,1.426273317630934,0.27147726080568,0.3309550624765864,1.167373,0.174918,1.297393,0.27208
54,1.3215781419978767,0.2792503629336847,0.2981252979901305,1.167373,0.174918,1.297393,0.27208
55,1.0798579394973773,0.2192822245753832,0.3102150951947059,1.167373,0.174918,1.297393,0.27208
56,1.2583420516794237,0.25870749112304003,0.30640047592215897,1.167373,0.174918,1.297393,0.27208
57,0.9174295321806852,0.1646238655006038,0.3510586274953987,1.167373,0.174918,1.297393,0.27208
58,0.9484484917074754,0.2073414913252448,0.28815573127963195,1.167373,0.174918,1.297393,0.27208
59,0.9654714430958984,0.16822269199152262,0.3615385265756226,1.167373,0.174918,1.297393,0.27208
60,1.2192724620799942,0.2708842160824702,0.28354160573929826,1.167373,0.174918,1.297393,0.27208
61,1.414967508613306,0.26809905224739056,0.3324688171747741,1.167373,0.174918,1.297393,0.27208
62,1.131776404090212,0.25733414259438386,0.2770530614551332,1.167373,0.174918,1.297393,0.27208
63,1.379350663858534,0.25614774115847866,0.3392219039959325,1.167373,0.174918,1.297393,0.27208
64,1.274434564580332,0.2495284689913086,0.3217341562491393,1.167373,0.174918,1.297393,0.27208
65,1.235723998497816,0.21037156200113868,0.3700276512615918,1.167373,0.174918,1.297393,0.27208
66,1.3924003283794035,0.3251762806356647,0.2697397727908341,1.167373,0.174918,1.297393,0.27208
67,1.2068888339095394,0.22460605211940388,0.33848976744315995,1.167373,0.174918,1.297393,0.27208
68,1.364844109390353,0.2933580717010907,0.2930790242985014,1.167373,0.174918,1.297393,0.27208
69,1.1356126615139153,0.216072179321674,0.33107859489298763,1.167373,0.174918,1.297393,0.27208
70,0.9319224937413384,0.1805231063444275,0.3251971463792828,1.167373,0.174918,1.297393,0.27208
71,0.9461934182459624,0.15061154565091178,0.3957504222164629,1.167373,0.174918,1.297393,0.27208
72,1.0136877973075773,0.2313253632070804,0.2760455149934287,1.167373,0.174918,1.297393,0.27208
73,1.1036783091332447,0.1941613477087485,0.3580795005510992,1.167373,0.174918,1.297393,0.27208
74,1.2528731929752008,0.252180229728572,0.3129650281202618,1.167373,0.174918,1.297393,0.27208
75,1.086008527649847,0.245691609599388,0.2784470618173168,1.167373,0.174918,1.297393,0.27208
76,1.146606364263202,0.22209775185096536,0.32521451073232577,1.167373,0.174918,1.297393,0.27208
77,1.1703762978676395,0.2096091823818224,0.3517344800288313,1.167373,0.174918,1.297393,0.27208
78,1.1807285761325632,0.1813703718809136,0.4100940425722705,1.167373,0.174918,1.297393,0.27208
79,1.0145585780726591,0.21595809958346027,0.2959425146497202,1.167373,0.174918,1.297393,0.27208
80,1.0303306606702738,0.21197180950849293,0.3061951068623003,1.167373,0.174918,1.297393,0.27208
81,1.2339459332152622,0.21113478430711494,0.3681595510186689,1.167373,0.174918,1.297393,0.27208
82,0.9689856865245732,0.2316764607381529,0.26347243277244403,1.167373,0.174918,1.297393,0.27208
83,1.1751774383028808,0.21650194680509932,0.3419332772100044,1.167373,0.174918,1.297393,0.27208
84,1.2049378472868653,0.23073634898387005,0.3289639888876588,1.167373,0.174918,1.297393,0.27208
85,1.090948881288067,0.1860940119529718,0.3692935581938136,1.167373,0.174918,1.297393,0.27208
86,1.4615706197848135,0.293942306443538,0.3132257345308049,1.167373,0.174918,1.297393,0.27208
87,1.4021367568601937,0.2608782453029928,0.3385729358012835,1.167373,0.174918,1.297393,0.27208
88,0.9870260748878787,0.2284546318643505,0.2721625640336294,1.167373,0.174918,1.297393,0.27208
89,1.3304785557750272,0.2428450852492476,0.3451264864783065,1.167373,0.174918,1.297393,0.27208
90,1.2989091975938083,0.26599032343439044,0.3076186657322006,1.167373,0.174918,1.297393,0.27208
91,1.054312986190884,0.19814694296625093,0.33518294238861474,1.167373,0.174918,1.297393,0.27208
92,1.1751305060384412,0.2314056522551808,0.3198982523426686,1.167373,0.174918,1.297393,0.27208
93,0.9065032301830488,0.15792444431414546,0.3615927616159513,1.167373,0.174918,1.297393,0.27208
94,0.9164208605142592,0.22277614120183584,0.2591349667056717,1.167373,0.174918,1.297393,0.27208
95,1.0027127564353298,0.1684293491325441,0.37502351432772574,1.167373,0.174918,1.297393,0.27208
96,1.101917782275228,0.26276172156656274,0.26417202335389683,1.167373,0.174918,1.297393,0.27208
97,1.3512053153980743,0.2551469523638527,0.3336035699101777,1.167373,0.174918,1.297393,0.27208
98,1.1365226502135188,0.2431393012793606,0.2944575272218428,1.167373,0.174918,1.297393,0.27208
99,1.283407734769753,0.2324302768348986,0.3478337208142514,1.167373,0.174918,1.297393,0.27208
100,1.2034966544097565,0.2168032149514988,0.3496865262922977,1.167373,0.174918,1.297393,0.27208
101,1.2255137178382864,0.20366026487740804,0.3790631805432996,1.167373,0.174918,1.297393,0.27208
102,1.3193193835683503,0.2694724752893637,0.3084148359406068,1.167373,0.174918,1.297393,0.27208
103,1.2005597614803905,0.2168199763549783,0.34880621948252244,1.167373,0.174918,1.297393,0.27208
104,1.3197568089911704,0.2714023650918428,0.3063232866092168,1.167373,0.174918,1.297393,0.27208
105,1.03261539994087,0.2277871010501829,0.2855677762703807,1.167373,0.174918,1.297393,0.27208
106,0.9726018868823304,0.17850039117724706,0.34323823904885475,1.167373,0.174918,1.297393,0.27208
107,0.9820121399205366,0.16137409465682262,0.3833387898504283,1.167373,0.174918,1.297393,0.27208
108,0.9565714831105264,0.2818020732375282,0.21383213659845224,1.167373,0.174918,1.297393,0.27208
109,1.1112720071933608,0.20710956544616366,0.3380025267172944,1.167373,0.174918,1.297393,0.27208
110,1.1645318860051268,0.2371634524501048,0.3093166871829108,1.167373,0.174918,1.297393,0.27208
111,1.2116448832004971,0.2514735278248485,0.30351685106736903,1.167373,0.174918,1.297393,0.27208
112,1.2258487264538145,0.2484032928845017,0.3108703206674601,1.167373,0.174918,1.297393,0.27208
113,1.2318876909957122,0.2447789421502264,0.3170273947612106,1.167373,0.174918,1.297393,0.27208
114,1.2561513897598928,0.2313996681365454,0.3419628917893445,1.167373,0.174918,1.297393,0.27208
115,1.137651167024838,0.2138731638250122,0.33508312132503604,1.167373,0.174918,1.297393,0.27208
116,1.1559882750489887,0.20481256457313074,0.35554662714367496,1.167373,0.174918,1.297393,0.27208
117,1.1813223078355737,0.21266265909332288,0.3499265499004692,1.167373,0.174918,1.297393,0.27208
118,0.916351334527106,0.2803784250417406,0.20588141972423996,1.167373,0.174918,1.297393,0.27208
119,1.1273688906359722,0.21663788174413875,0.3278169274964541,1.167373,0.174918,1.297393,0.27208
120,1.1541858458245795,0.2327906657983425,0.31232727443182456,1.167373,0.174918,1.297393,0.27208
121,1.1560975999764052,0.20826919676225736,0.34967870662531325,1.167373,0.174918,1.297393,0.27208
122,1.392025608609477,0.3040117908589137,0.2884406906757114,1.167373,0.174918,1.297393,0.27208
123,1.2926490597135034,0.2601293728309445,0.3130336104963226,1.167373,0.174918,1.297393,0.27208
124,0.920145031102086,0.2798490868878593,0.2071248088509467,1.167373,0.174918,1.297393,0.27208
125,1.1804883784880595,0.2347529653589396,0.3167746054428882,1.167373,0.174918,1.297393,0.27208
126,1.3045763898396359,0.25277989337228673,0.3251072973064221,1.167373,0.174918,1.297393,0.27208
127,1.063405748085848,0.2106696513259056,0.317977768068474,1.167373,0.174918,1.297393,0.27208
128,1.0932759867587212,0.2170349842465742,0.317321716299466,1.167373,0.174918,1.297393,0.27208
129,0.8831331556769255,0.17580696769513754,0.316438878161366,1.167373,0.174918,1.297393,0.27208
130,0.8579976407957619,0.26978651802582543,0.20033903628663866,1.167373,0.174918,1.297393,0.27208
131,1.0466540125649644,0.19785060497045096,0.33324641787271136,1.167373,0.174918,1.297393,0.27208
132,0.9755912554629556,0.2849423573044124,0.21568036791240766,1.167373,0.174918,1.297393,0.27208
133,1.3038771209089206,0.24833052062322897,0.3307549065631779,1.167373,0.174918,1.297393,0.27208
134,1.2664914106951841,0.24648208201102706,0.3236805658167494,1.167373,0.174918,1.297393,0.27208
135,1.1919878804015096,0.21698759894421368,0.3460482482573969,1.167373,0.174918,1.297393,0.27208
136,1.1347148040694781,0.20566707748554397,0.34755350587248146,1.167373,0.174918,1.297393,0.27208
137,1.287810196011094,0.23910093105304414,0.3392894233183745,1.167373,0.174918,1.297393,0.27208
138,1.2014794169425236,0.2495004092298153,0.3033505609990316,1.167373,0.174918,1.297393,0.27208
139,1.2814827574165202,0.2428733005861793,0.33237834562873364,1.167373,0.174918,1.297393,0.27208
140,1.2749615773411134,0.26301876626154364,0.3053585539010294,1.167373,0.174918,1.297393,0.27208
141,0.9605423340506822,0.2812208014577487,0.21516359814695574,1.167373,0.174918,1.297393,0.27208
142,1.0395690438399932,0.19961659774094773,0.3280623707800766,1.167373,0.174918,1.297393,0.27208
143,1.0491557451037927,0.18529884403519425,0.3566703292794078,1.167373,0.174918,1.297393,0.27208
144,0.935124802195975,0.22505262379911087,0.2617491167868326,1.167373,0.174918,1.297393,0.27208
145,0.9867553289977868,0.21368022848323656,0.2909007699347923,1.167373,0.174918,1.297393,0.27208
146,1.2658738039340842,0.2604097700057024,0.3062195177941128,1.167373,0.174918,1.297393,0.27208
147,0.9225869444529364,0.2822710056613855,0.20589261222461314,1.167373,0.174918,1.297393,0.27208
148,1.0398176113789637,0.21289971907007493,0.3076676327766037,1.167373,0.174918,1.297393,0.27208
149,1.080345778554487,0.2061172016143515,0.3301781055154938,1.167373,0.174918,1.297393,0.27208
150,1.1317049369404495,0.17008998187505506,0.4191352672834574,1.167373,0.174918,1.297393,0.27208
151,0.9117962180294088,0.2805177242914818,0.2047562698041827,1.167373,0.174918,1.297393,0.27208
152,0.9139998289200312,0.2803427104205459,0.2053792559531005,1.167373,0.174918,1.297393,0.27208
153,1.1681679194267842,0.2266368644159317,0.3246941409923838,1.167373,0.174918,1.297393,0.27208
154,0.9284662772340996,0.22419287146469086,0.26088196953584125,1.167373,0.174918,1.297393,0.27208
155,1.1588042798733595,0.2278682441433241,0.3203509485710284,1.167373,0.174918,1.297393,0.27208
156,1.1637751943101522,0.22921248997938265,0.31983835760012685,1.167373,0.174918,1.297393,0.27208
157,1.06691459825837,0.20734000032371253,0.32415019874520695,1.167373,0.174918,1.297393,0.27208
158,1.5197156368809668,0.2909031522021237,0.3290892034396017,1.167373,0.174918,1.297393,0.27208
159,1.4790141470723572,0.2679841627957715,0.34766656658576234,1.167373,0.174918,1.297393,0.27208
160,0.9618191685676004,0.2298223046223933,0.2636337348943896,1.167373,0.174918,1.297393,0.27208
161,1.4291547342914388,0.2542766098025561,0.3540564980360977,1.167373,0.174918,1.297393,0.27208
162,1.2311976977188763,0.3179995340145413,0.2438939574919889,1.167373,0.174918,1.297393,0.27208
163,0.9796595007783,0.21313065241809395,0.28955360068198066,1.167373,0.174918,1.297393,0.27208
164,1.1533876707432564,0.29465071768951184,0.2465854976621202,1.167373,0.174918,1.297393,0.27208
165,0.9231694276679208,0.14808124756807264,0.3927182452843839,1.167373,0.174918,1.297393,0.27208
166,0.9494494746269428,0.2324948031963144,0.25725175028482017,1.167373,0.174918,1.297393,0.27208
167,0.9874756962749468,0.15423750917332554,0.4033073549493065,1.167373,0.174918,1.297393,0.27208
168,1.1063688807289025,0.3081543933126064,0.2261680832905832,1.167373,0.174918,1.297393,0.27208
169,1.3142115944313375,0.27377865664668705,0.30238861494651603,1.167373,0.174918,1.297393,0.27208
170,0.9291329986851165,0.28317967932885385,0.20668812644314186,1.167373,0.174918,1.297393,0.27208
171,1.2707819114518344,0.2575502359947028,0.3108198895751416,1.167373,0.174918,1.297393,0.27208
172,1.1724927162099354,0.2852550463221213,0.2589265275077209,1.167373,0.174918,1.297393,0.27208
173,1.088219017110105,0.2063720619018112,0.3321736184719409,1.167373,0.174918,1.297393,0.27208
174,1.3859637335849002,0.2569916950037673,0.3397289110624363,1.167373,0.174918,1.297393,0.27208
175,1.0473791138314463,0.2132588650159085,0.30938307048466124,1.167373,0.174918,1.297393,0.27208
176,1.3092105583332034,0.2762722282770084,0.29851901379097456,1.167373,0.174918,1.297393,0.27208
177,0.9687318851553406,0.2305571633451149,0.26468218058348997,1.167373,0.174918,1.297393,0.27208
178,0.9265805630635296,0.17764820814168075,0.32856559403026403,1.167373,0.174918,1.297393,0.27208
179,0.9279451326256634,0.17548154029856092,0.3331122392680265,1.167373,0.174918,1.297393,0.27208
180,1.0984952149500304,0.21846104181670714,0.3167553060941181,1.167373,0.174918,1.297393,0.27208
181,1.1222731012882852,0.21156847054744327,0.3341545176078409,1.167373,0.174918,1.297393,0.27208
182,1.3528235822309576,0.29448289818216944,0.28938819848211395,1.167373,0.174918,1.297393,0.27208
183,0.9860734641453816,0.2732697656796957,0.2273094112070813,1.167373,0.174918,1.297393,0.27208
184,1.079934916565127,0.22660162167083225,0.30021632135296544,1.167373,0.174918,1.297393,0.27208
185,1.1144785697298991,0.21375028537428245,0.32844658316318953,1.167373,0.174918,1.297393,0.27208
186,1.100632675002919,0.1574371409889839,0.4403874528070883,1.167373,0.174918,1.297393,0.27208
187,0.900542635947482,0.24672076347741875,0.229931413163086,1.167373,0.174918,1.297393,0.27208
188,0.9172086512080452,0.2484530227995421,0.2325538785207003,1.167373,0.174918,1.297393,0.27208
189,1.3123615088274332,0.2354555551872884,0.3511108679562342,1.167373,0.174918,1.297393,0.27208
190,1.0348986641504192,0.22467210715303465,0.2901672524537671,1.167373,0.174918,1.297393,0.27208
191,1.2317828263382902,0.2424586349278927,0.32003407299917985,1.167373,0.174918,1.297393,0.27208
192,1.272903722874796,0.2573028573317319,0.3116381928265787,1.167373,0.174918,1.297393,0.27208
193,1.0131239072327096,0.20280681984962895,0.3146876782991319,1.167373,0.174918,1.297393,0.27208
194,1.5259864465791988,0.2953731764247035,0.3254463105970626,1.167373,0.174918,1.297393,0.27208
195,1.5105482894493552,0.2852658397582258,0.3335681486086827,1.167373,0.174918,1.297393,0.27208
196,1.0670721798931306,0.215535480431642,0.3118708292855969,1.167373,0.174918,1.297393,0.27208
197,1.4904748446269354,0.2803951577586114,0.3348527507192232,1.167373,0.174918,1.297393,0.27208
198,1.3010628832810198,0.2972688635135094,0.2757075089191262,1.167373,0.174918,1.297393,0.27208
199,1.05706448520311,0.21905511384060428,0.303981963018132,1.167373,0.174918,1.297393,0.27208
200,1.2690175738878362,0.2862659729114983,0.27925286501669444,1.167373,0.174918,1.297393,0.27208
201,0.9270476426050156,0.1592935548724098,0.3666093856008024,1.167373,0.174918,1.297393,0.27208
202,0.968745710977278,0.2101585610239605,0.2903771485249579,1.167373,0.174918,1.297393,0.27208
203,0.9518540106281872,0.160831893377808,0.3728188814139394,1.167373,0.174918,1.297393,0.27208
204,1.248869200546543,0.2911797361441452,0.2701814553287669,1.167373,0.174918,1.297393,0.27208
205,1.4138515913735787,0.2784937186060908,0.3198071362383951,1.167373,0.174918,1.297393,0.27208
206,1.04585809947181,0.2709876986439731,0.2431212482998111,1.167373,0.174918,1.297393,0.27208
207,1.3955769108083227,0.272125567263912,0.3230607209146427,1.167373,0.174918,1.297393,0.27208
208,1.2775827032696023,0.2814490787762049,0.2859492234892949,1.167373,0.174918,1.297393,0.27208
209,1.1834569097771652,0.2047311823783333,0.364139829634792,1.167373,0.174918,1.297393,0.27208
210,1.4413770110635644,0.3235010516803075,0.2806736379807459,1.167373,0.174918,1.297393,0.27208
211,1.1466377782611588,0.2187942598628049,0.3301338464917578,1.167373,0.174918,1.297393,0.27208
212,1.3707793245436606,0.29981000306240885,0.2880190118858039,1.167373,0.174918,1.297393,0.27208
213,1.1327815873070453,0.20834167542605744,0.34250724185443354,1.167373,0.174918,1.297393,0.27208
214,0.9057748991073578,0.17917776159841953,0.3184460777498612,1.167373,0.174918,1.297393,0.27208
215,0.9174861284824872,0.15484317661795505,0.3732563150013853,1.167373,0.174918,1.297393,0.27208
216,1.0085788998858425,0.21660525884425,0.2933192807487693,1.167373,0.174918,1.297393,0.27208
217,1.0420212151536683,0.20863432797955814,0.3146230402766219,1.167373,0.174918,1.297393,0.27208
218,1.3138968302686536,0.27881946894871595,0.2968505779704165,1.167373,0.174918,1.297393,0.27208
219,0.9351462145751452,0.2791701127256329,0.21101354220167995,1.167373,0.174918,1.297393,0.27208
220,1.0477193428531897,0.2141398624901247,0.30821031690704925,1.167373,0.174918,1.297393,0.27208
221,1.0872614982277184,0.20494295216484806,0.33419561790241786,1.167373,0.174918,1.297393,0.27208
222,1.1087891599341653,0.15995265432689193,0.4366739148285607,1.167373,0.174918,1.297393,0.27208
223,0.8925897576776922,0.27037115992516497,0.20796548558622235,1.167373,0.174918,1.297393,0.27208
224,0.9009749747881302,0.27064167729695204,0.20970934394474636,1.167373,0.174918,1.297393,0.27208
225,1.234245184168588,0.231108996255326,0.3364219467561482,1.167373,0.174918,1.297393,0.27208
226,0.9795639047241622,0.2161074261855847,0.2855372761924284,1.167373,0.174918,1.297393,0.27208
227,1.1953552230328293,0.2354875788366412,0.3197633672544625,1.167373,0.174918,1.297393,0.27208
228,1.2157042361862842,0.2415547896931333,0.3170385012505619,1.167373,0.174918,1.297393,0.27208
229,1.0348429464521467,0.2070129364241735,0.31490291996507624,1.167373,0.174918,1.297393,0.27208
230,1.5321356120321283,0.29120727046625106,0.3314322179371926,1.167373,0.174918,1.297393,0.27208
231,1.5077868761446238,0.2761999862341771,0.34388721968113395,1.167373,0.174918,1.297393,0.27208
232,1.014826390385077,0.2143845516484803,0.29819337796524703,1.167373,0.174918,1.297393,0.27208
233,1.4769243508072898,0.2681328274798295,0.3469828363141929,1.167373,0.174918,1.297393,0.27208
234,1.2591899212983426,0.31244907057279026,0.2538702036300786,1.167373,0.174918,1.297393,0.27208
235,1.011869622519348,0.20899603458396546,0.30499045064889263,1.167373,0.174918,1.297393,0.27208
236,1.2111268131032442,0.29671606949576423,0.2571273543536246,1.167373,0.174918,1.297393,0.27208
237,0.9280084238985279,0.15005858841354153,0.3895747416561264,1.167373,0.174918,1.297393,0.27208
238,0.9648961063977342,0.22040243019270744,0.2757807222939154,1.167373,0.174918,1.297393,0.27208
239,0.9666956897893012,0.15301720117753648,0.3979690127861077,1.167373,0.174918,1.297393,0.27208
240,1.181376958419006,0.30413624383471993,0.24469215610090184,1.167373,0.174918,1.297393,0.27208
241,1.3616375654479302,0.2776137785016011,0.30897279164353264,1.167373,0.174918,1.297393,0.27208
242,0.9624339742581758,0.2810035962997636,0.2157539705758881,1.167373,0.174918,1.297393,0.27208
243,1.3344374211582901,0.2676428012745383,0.3140815135260079,1.167373,0.174918,1.297393,0.27208
244,1.2235951434636192,0.2900873517741345,0.2657104780953276,1.167373,0.174918,1.297393,0.27208
245,1.1198049699586132,0.2036441186614594,0.34639391022395233,1.167373,0.174918,1.297393,0.27208
246,1.428913745273706,0.28374532763496585,0.3172320258742848,1.167373,0.174918,1.297393,0.27208
247,1.0790078289094458,0.21332573957206888,0.3186258928440365,1.167373,0.174918,1.297393,0.27208
248,1.3408622372794516,0.2879451034093134,0.2933419616509844,1.167373,0.174918,1.297393,0.27208
249,1.0449548141423737,0.2144608996032266,0.3069369104706139,1.167373,0.174918,1.297393,0.27208
250,0.9096275489961192,0.1761338304991108,0.3253273341609492,1.167373,0.174918,1.297393,0.27208
251,0.9152177358486432,0.16590416106743064,0.34750965757687635,1.167373,0.174918,1.297393,0.27208
252,0.9649073566820996,0.2204928644055422,0.2756708261696089,1.167373,0.174918,1.297393,0.27208
253,1.0259288628005063,0.20270510051895105,0.3188249506143177,1.167373,0.174918,1.297393,0.27208
254,1.2661440520131086,0.2571838014749797,0.3101267567062403,1.167373,0.174918,1.297393,0.27208
255,0.9725270555729592,0.2632791615049853,0.2326938663037641,1.167373,0.174918,1.297393,0.27208
256,1.0733925474897543,0.20832849613864385,0.3245709348966503,1.167373,0.174918,1.297393,0.27208
257,1.1097025833854066,0.19703462227813892,0.35478379998801096,1.167373,0.174918,1.297393,0.27208
258,1.1451779811773537,0.16994430602848395,0.4244886675647359,1.167373,0.174918,1.297393,0.27208
259,0.941886710270034,0.2559117176587391,0.231850601539823,1.167373,0.174918,1.297393,0.27208
260,0.9482744602895996,0.2551389343202223,0.2341299898729072,1.167373,0.174918,1.297393,0.27208
261,1.1934200131331094,0.21898973467852725,0.3432964312266992,1.167373,0.174918,1.297393,0.27208
262,0.9457862924556346,0.2189953216457135,0.2720557490459841,1.167373,0.174918,1.297393,0.27208
263,1.1671942394233392,0.22213256801135825,0.3310020074592653,1.167373,0.174918,1.297393,0.27208
264,1.1809080021586715,0.2267637642095386,0.3280515828621285,1.167373,0.174918,1.297393,0.27208
265,1.0728724614680782,0.19615079519008216,0.3445543636567407,1.167373,0.174918,1.297393,0.27208
266,1.5040120337281202,0.2891843845214638,0.3276243728652372,1.167373,0.174918,1.297393,0.27208
267,1.4587121895545925,0.26333510182715025,0.34894789957210154,1.167373,0.174918,1.297393,0.27208
268,0.9750939032165438,0.22016540983871474,0.27899542555582674,1.167373,0.174918,1.297393,0.27208
269,1.403336517934421,0.2483482879520784,0.35595933425429016,1.167373,0.174918,1.297393,0.27208
270,1.2553199130551658,0.2973324395790223,0.2659572621068285,1.167373,0.174918,1.297393,0.27208
271,1.0053756608821516,0.20224606493308825,0.3131468276587937,1.167373,0.174918,1.297393,0.27208
272,1.1661607368093243,0.2705315391089425,0.2715440189733862,1.167373,0.174918,1.297393,0.27208
273,0.9189206256892832,0.14814440875362134,0.3907441315178549,1.167373,0.174918,1.297393,0.27208
274,0.9414657595308741,0.22449538045515507,0.2641781232022581,1.167373,0.174918,1.297393,0.27208
275,0.9910305807988701,0.15539502969262026,0.4017442427734031,1.167373,0.174918,1.297393,0.27208
276,1.1125233138002848,0.2880957162716674,0.24326075459268984,1.167373,0.174918,1.297393,0.27208
277,1.3293374675283771,0.26692643637554997,0.31372085269895394,1.167373,0.174918,1.297393,0.27208
