,Unnamed: 0,rtb,vol,sharpe,sortino,riesgo_seleccionada,rentabilidad_seleccionada
549,0,1.1067060687039487,0.1870564176565536,0.3727000132493151,8.313931246123316,0.17491830857805826,1.1673726267582478
550,0,1.1485487381429813,0.17162630822071628,0.4215657290910458,8.827977189119864,0.17491830857805826,1.1673726267582478
551,0,1.0737722477066614,0.16073238362399564,0.4208317707834462,8.580229411436942,0.17491830857805826,1.1673726267582478
552,0,1.1130905381945777,0.16256347635079724,0.4313275939182668,9.12009704017669,0.17491830857805826,1.1673726267582478
553,0,1.2636057935013605,0.2372982492059619,0.3354415097388119,8.226665907981507,0.17491830857805826,1.1673726267582478
554,0,1.1159904376575691,0.1916581783493078,0.3668029729502916,8.236693364516738,0.17491830857805826,1.1673726267582478
555,0,1.1086194757394343,0.15861230609900376,0.4402966224386934,9.141050828921466,0.17491830857805826,1.1673726267582478
556,0,1.2359126755251917,0.2166654394254372,0.35933363771125776,8.473148068796228,0.17491830857805826,1.1673726267582478
557,0,1.1747581652224521,0.18639892408754047,0.397013066648266,8.942331055299304,0.17491830857805826,1.1673726267582478
558,0,1.2016858192670496,0.2024180795091024,0.3739739622924901,8.250315953507851,0.17491830857805826,1.1673726267582478
559,0,1.2284893241802206,0.2124101281504258,0.3643308066760437,8.461695421643658,0.17491830857805826,1.1673726267582478
560,0,1.1208536552669344,0.15974569876058156,0.44199714965760106,9.177432335235645,0.17491830857805826,1.1673726267582478
561,0,1.1472459247493807,0.18499955382938268,0.3906479703907747,8.706922668224264,0.17491830857805826,1.1673726267582478
562,0,1.2044170331183857,0.20107847047623645,0.37732105955763057,8.799856991018656,0.17491830857805826,1.1673726267582478
563,0,1.1490329061305242,0.1814753975066864,0.3988544478596913,8.862619229862123,0.17491830857805826,1.1673726267582478
564,0,1.1034210703272902,0.15981845637183106,0.43492469812458173,9.111868286242322,0.17491830857805826,1.1673726267582478
565,0,1.3043866877561343,0.2763567915586282,0.2973280930649198,7.481105729014555,0.17491830857805826,1.1673726267582478
566,0,1.2081678725386444,0.19760675177779927,0.3851458592570646,8.884226415895073,0.17491830857805826,1.1673726267582478
567,0,1.182558901865535,0.1842986382163414,0.4042037934298256,9.086189141315893,0.17491830857805826,1.1673726267582478
568,0,1.1048718744531825,0.15840952970659222,0.4393699425195584,8.953563882449592,0.17491830857805826,1.1673726267582478
569,0,1.2888800428182858,0.26377181640010394,0.3078107893939319,7.614958755520907,0.17491830857805826,1.1673726267582478
570,0,1.0764157065670892,0.15760331994861554,0.4302435754569678,8.857029774142081,0.17491830857805826,1.1673726267582478
571,0,1.1845177329910714,0.19271841355568373,0.3871846082407823,8.371713882477332,0.17491830857805826,1.1673726267582478
572,0,1.0983021492394354,0.16538852025507506,0.41832729422206943,8.937525780788063,0.17491830857805826,1.1673726267582478
573,0,1.094545964319677,0.16273240845185594,0.42370118786229705,8.981068702785796,0.17491830857805826,1.1673726267582478
574,0,1.1307192083609334,0.18402699982117848,0.3870552420069099,8.613083592281306,0.17491830857805826,1.1673726267582478
