,Date,Close,rtb_f,dia
110,2021-03-10,1.1625285867846624,1.1493029754619764,2021-03-10 00:00:00+00:00
111,2021-03-11,1.1693161598202504,1.1616700471162469,2021-03-11 00:00:00+00:00
112,2021-03-12,1.1798644988164562,1.1858370717698374,2021-03-12 00:00:00+00:00
113,2021-03-15,1.1861571417222585,1.1986672354493728,2021-03-15 00:00:00+00:00
114,2021-03-16,1.1815673677942498,1.2131734312389597,2021-03-16 00:00:00+00:00
115,2021-03-17,1.188385592752648,1.2088688265690002,2021-03-17 00:00:00+00:00
116,2021-03-18,1.1828758393248704,1.1825803086040794,2021-03-18 00:00:00+00:00
117,2021-03-19,1.174441147253665,1.1871513419458626,2021-03-19 00:00:00+00:00
118,2021-03-22,1.1781568492635455,1.198845570402004,2021-03-22 00:00:00+00:00
119,2021-03-23,1.167068656791967,1.184407131482854,2021-03-23 00:00:00+00:00
120,2021-03-24,1.1669574381179157,1.1912381301492896,2021-03-24 00:00:00+00:00
121,2021-03-25,1.1741355419590376,1.2067641456614455,2021-03-25 00:00:00+00:00
122,2021-03-26,1.1904555817784161,1.2017045613747537,2021-03-26 00:00:00+00:00
123,2021-03-29,1.1940008000433064,1.1951574691415447,2021-03-29 00:00:00+00:00
124,2021-03-30,1.1902425649753976,1.1968711017983007,2021-03-30 00:00:00+00:00
125,2021-03-31,1.1871682333595561,1.1965662675371964,2021-03-31 00:00:00+00:00
126,2021-04-01,1.193347126698598,1.2077874136084956,2021-04-01 00:00:00+00:00
127,2021-04-05,1.2068085232030135,1.217359398904419,2021-04-05 00:00:00+00:00
128,2021-04-06,1.203318703367423,1.2176387183588917,2021-04-06 00:00:00+00:00
129,2021-04-07,1.2038954656948038,1.2201796959927984,2021-04-07 00:00:00+00:00
130,2021-04-08,1.205958283857896,1.215061899181218,2021-04-08 00:00:00+00:00
131,2021-04-09,1.2166498995024686,1.2192454214149429,2021-04-09 00:00:00+00:00
132,2021-04-12,1.2146628675155,1.2156318469894547,2021-04-12 00:00:00+00:00
133,2021-04-13,1.2122105730855026,1.200292088965147,2021-04-13 00:00:00+00:00
134,2021-04-14,1.2141406599865159,1.2004208222144521,2021-04-14 00:00:00+00:00
135,2021-04-15,1.225122625266886,1.194246549147549,2021-04-15 00:00:00+00:00
136,2021-04-16,1.231050397807122,1.1932428531489665,2021-04-16 00:00:00+00:00
137,2021-04-19,1.2266214761712937,1.1919581954368197,2021-04-19 00:00:00+00:00
138,2021-04-20,1.2173949661950068,1.1974476165852803,2021-04-20 00:00:00+00:00
139,2021-04-21,1.2287696416607437,1.1915672747468853,2021-04-21 00:00:00+00:00
140,2021-04-22,1.2172005092718552,1.1901519407620818,2021-04-22 00:00:00+00:00
141,2021-04-23,1.2253925871558602,1.1963776029352555,2021-04-23 00:00:00+00:00
142,2021-04-26,1.2231638549151693,1.2146146439808752,2021-04-26 00:00:00+00:00
143,2021-04-27,1.2232847753446057,1.2119998395614973,2021-04-27 00:00:00+00:00
144,2021-04-28,1.217361783379487,1.2257218470667617,2021-04-28 00:00:00+00:00
145,2021-04-29,1.225999860800901,1.2126914871656926,2021-04-29 00:00:00+00:00
146,2021-04-30,1.2193225222033108,1.2269361021672254,2021-04-30 00:00:00+00:00
147,2021-05-03,1.2279029515130169,1.2215270135222271,2021-05-03 00:00:00+00:00
148,2021-05-04,1.2286156790209382,1.2194000685626425,2021-05-04 00:00:00+00:00
149,2021-05-05,1.2321182939252249,1.2205989677446187,2021-05-05 00:00:00+00:00
150,2021-05-06,1.2435715676700954,1.2194038589192218,2021-05-06 00:00:00+00:00
151,2021-05-07,1.2518226997173134,1.2243379163028212,2021-05-07 00:00:00+00:00
152,2021-05-10,1.2505649866460258,1.2147375237391032,2021-05-10 00:00:00+00:00
153,2021-05-11,1.233515627910966,1.2111623363909374,2021-05-11 00:00:00+00:00
154,2021-05-12,1.2089850909328659,1.2125863913749269,2021-05-12 00:00:00+00:00
155,2021-05-13,1.224599292896698,1.2171483849959888,2021-05-13 00:00:00+00:00
156,2021-05-14,1.2375819288636363,1.2023791354016375,2021-05-14 00:00:00+00:00
157,2021-05-17,1.2356259706149295,1.2112486917857734,2021-05-17 00:00:00+00:00
158,2021-05-18,1.22601068739749,1.215840866668552,2021-05-18 00:00:00+00:00
159,2021-05-19,1.2200851645396622,1.2231413729629228,2021-05-19 00:00:00+00:00
160,2021-05-20,1.2268561461674903,1.2388946182246674,2021-05-20 00:00:00+00:00
161,2021-05-21,1.231308408258303,1.2410166873377697,2021-05-21 00:00:00+00:00
162,2021-05-24,1.2380085248902752,1.2380903238448695,2021-05-24 00:00:00+00:00
163,2021-05-25,1.235074236004339,1.2299219796651732,2021-05-25 00:00:00+00:00
164,2021-05-26,1.2354554165673644,1.2094532819674144,2021-05-26 00:00:00+00:00
165,2021-05-27,1.2405519314578013,1.2085137263876695,2021-05-27 00:00:00+00:00
166,2021-05-28,1.2428847115098673,1.2213795209351437,2021-05-28 00:00:00+00:00
167,2021-06-01,1.2445354159768227,1.2120485172653326,2021-06-01 00:00:00+00:00
168,2021-06-02,1.2454378198327782,1.2327029122127515,2021-06-02 00:00:00+00:00
169,2021-06-03,1.2445977040584975,1.2362018876692038,2021-06-03 00:00:00+00:00
170,2021-06-04,1.251053448938888,1.236645665268086,2021-06-04 00:00:00+00:00
171,2021-06-07,1.2465126056032558,1.2328113393324989,2021-06-07 00:00:00+00:00
172,2021-06-08,1.2454177132962558,1.2258464417625885,2021-06-08 00:00:00+00:00
173,2021-06-09,1.2399220203835286,1.1852453429102188,2021-06-09 00:00:00+00:00
174,2021-06-10,1.2406094389643587,1.201825453503553,2021-06-10 00:00:00+00:00
175,2021-06-11,1.241090449184244,1.190024144495806,2021-06-11 00:00:00+00:00
176,2021-06-14,1.2380002291863954,1.1953923868884009,2021-06-14 00:00:00+00:00
177,2021-06-15,1.2346015214883337,1.2133751326991076,2021-06-15 00:00:00+00:00
178,2021-06-16,1.2250392464126354,1.2115560234116731,2021-06-16 00:00:00+00:00
179,2021-06-17,1.2174722990277858,1.2287209753026282,2021-06-17 00:00:00+00:00
180,2021-06-18,1.1982736499620719,1.2448356648561592,2021-06-18 00:00:00+00:00
181,2021-06-21,1.2193987301948859,1.2397634955647374,2021-06-21 00:00:00+00:00
182,2021-06-22,1.2218683190583954,1.2388783140277322,2021-06-22 00:00:00+00:00
183,2021-06-23,1.2193004471946811,1.240673437904361,2021-06-23 00:00:00+00:00
184,2021-06-24,1.230911761128722,1.241139078998007,2021-06-24 00:00:00+00:00
185,2021-06-25,1.2394432598460514,1.2362130173780947,2021-06-25 00:00:00+00:00
186,2021-06-28,1.2340234937145982,1.237024271899666,2021-06-28 00:00:00+00:00
187,2021-06-29,1.2343481510071195,1.234863022298752,2021-06-29 00:00:00+00:00
188,2021-06-30,1.2419150983919691,1.2467267618477778,2021-06-30 00:00:00+00:00
189,2021-07-01,1.2466311357451334,1.2569074604041586,2021-07-01 00:00:00+00:00
190,2021-07-02,1.2521318904432788,1.2367909849639012,2021-07-02 00:00:00+00:00
191,2021-07-06,1.2446096554962904,1.2153235969979,2021-07-06 00:00:00+00:00
192,2021-07-07,1.2483681717745003,1.199664834199937,2021-07-07 00:00:00+00:00
193,2021-07-08,1.2390145547421547,1.1910663000302328,2021-07-08 00:00:00+00:00
194,2021-07-09,1.2551485739474122,1.1759671718535512,2021-07-09 00:00:00+00:00
195,2021-07-12,1.2596846367079273,1.172768964725985,2021-07-12 00:00:00+00:00
196,2021-07-13,1.2558191199101814,1.1900579909383748,2021-07-13 00:00:00+00:00
197,2021-07-14,1.2574187847075027,1.1870258311730977,2021-07-14 00:00:00+00:00
198,2021-07-15,1.2593549176299876,1.169197633482825,2021-07-15 00:00:00+00:00
199,2021-07-16,1.2485863909680877,1.1511604290772026,2021-07-16 00:00:00+00:00
200,2021-07-19,1.222460829162633,1.1636673815176617,2021-07-19 00:00:00+00:00
201,2021-07-20,1.2422562064871,1.1788721117711936,2021-07-20 00:00:00+00:00
202,2021-07-21,1.2525511750020915,1.1908750139730104,2021-07-21 00:00:00+00:00
203,2021-07-22,1.2534637024288837,1.2178425872453642,2021-07-22 00:00:00+00:00
204,2021-07-23,1.2620376639016664,1.2235155993215838,2021-07-23 00:00:00+00:00
205,2021-07-26,1.2650165246203133,1.2235149397963911,2021-07-26 00:00:00+00:00
206,2021-07-27,1.2619285543048728,1.2602728658303073,2021-07-27 00:00:00+00:00
207,2021-07-28,1.2573359682738539,1.2636280130189723,2021-07-28 00:00:00+00:00
208,2021-07-29,1.2628648440021006,1.2692041051311695,2021-07-29 00:00:00+00:00
209,2021-07-30,1.2574993514587434,1.2668284873901283,2021-07-30 00:00:00+00:00
210,2021-08-02,1.2539967365544566,1.2580623372939952,2021-08-02 00:00:00+00:00
211,2021-08-03,1.2640119008199389,1.2651675006548804,2021-08-03 00:00:00+00:00
212,2021-08-04,1.2523593895767995,1.2618663239161754,2021-08-04 00:00:00+00:00
213,2021-08-05,1.262134822060667,1.2531368815853492,2021-08-05 00:00:00+00:00
214,2021-08-06,1.267327510874051,1.2455586330155128,2021-08-06 00:00:00+00:00
215,2021-08-09,1.26348828723945,1.2707313381659189,2021-08-09 00:00:00+00:00
216,2021-08-10,1.269348991122894,1.2707305038589582,2021-08-10 00:00:00+00:00
217,2021-08-11,1.2772785591909017,1.269980707555118,2021-08-11 00:00:00+00:00
218,2021-08-12,1.2778142648143345,1.2704038170601184,2021-08-12 00:00:00+00:00
219,2021-08-13,1.278373170287601,1.2716321147126244,2021-08-13 00:00:00+00:00
220,2021-08-16,1.282333314351638,1.2747641264371177,2021-08-16 00:00:00+00:00
221,2021-08-17,1.272178529171702,1.3004987573151077,2021-08-17 00:00:00+00:00
222,2021-08-18,1.2584072389155687,1.3106134123987274,2021-08-18 00:00:00+00:00
223,2021-08-19,1.256011045940624,1.3081334017244437,2021-08-19 00:00:00+00:00
224,2021-08-20,1.2641443508717167,1.2973110491843358,2021-08-20 00:00:00+00:00
225,2021-08-23,1.271906036390019,1.3119483126551692,2021-08-23 00:00:00+00:00
226,2021-08-24,1.2730057092721363,1.3169450314047388,2021-08-24 00:00:00+00:00
227,2021-08-25,1.274418088008982,1.3071362532632145,2021-08-25 00:00:00+00:00
228,2021-08-26,1.2674934249516494,1.3005407023681188,2021-08-26 00:00:00+00:00
229,2021-08-27,1.2762286605320639,1.3106727827787048,2021-08-27 00:00:00+00:00
230,2021-08-30,1.2742143511458968,1.323393522284011,2021-08-30 00:00:00+00:00
231,2021-08-31,1.272806612379018,1.3136211599679266,2021-08-31 00:00:00+00:00
232,2021-09-01,1.2710716854269088,1.29398203680361,2021-09-01 00:00:00+00:00
233,2021-09-02,1.2757974245354582,1.3047106490199123,2021-09-02 00:00:00+00:00
234,2021-09-03,1.2731075074011036,1.2976199901209808,2021-09-03 00:00:00+00:00
235,2021-09-07,1.2634216403981093,1.3072793834246803,2021-09-07 00:00:00+00:00
236,2021-09-08,1.2609405219122582,1.3025349748176522,2021-09-08 00:00:00+00:00
237,2021-09-09,1.2554804021026094,1.3100218164012232,2021-09-09 00:00:00+00:00
238,2021-09-10,1.2457020169105815,1.2994196921007075,2021-09-10 00:00:00+00:00
239,2021-09-13,1.2551294516469433,1.320715543378585,2021-09-13 00:00:00+00:00
240,2021-09-14,1.2446168263589663,1.3179698150953272,2021-09-14 00:00:00+00:00
241,2021-09-15,1.25314115421362,1.327318629996065,2021-09-15 00:00:00+00:00
242,2021-09-16,1.2508709434535297,1.3225524098642465,2021-09-16 00:00:00+00:00
243,2021-09-17,1.2448798985955654,1.326034778993815,2021-09-17 00:00:00+00:00
244,2021-09-20,1.2227642550774278,1.3373369528671477,2021-09-20 00:00:00+00:00
245,2021-09-21,1.220941871721703,1.3539305375451356,2021-09-21 00:00:00+00:00
246,2021-09-22,1.2331254486183083,1.3561630953175157,2021-09-22 00:00:00+00:00
247,2021-09-23,1.2513568748536827,1.3384914665038643,2021-09-23 00:00:00+00:00
248,2021-09-24,1.2525511750020915,1.29662878162259,2021-09-24 00:00:00+00:00
249,2021-09-27,1.2551201717070097,1.3122917295934715,2021-09-27 00:00:00+00:00
250,2021-09-28,1.2346252837587695,1.3211935002312034,2021-09-28 00:00:00+00:00
251,2021-09-29,1.2378911195896016,1.3177465037373708,2021-09-29 00:00:00+00:00
252,2021-09-30,1.2182092106215943,1.3110087245199582,2021-09-30 00:00:00+00:00
253,2021-10-01,1.2355781648637572,1.2961000751074665,2021-10-01 00:00:00+00:00
254,2021-10-04,1.2239324026678422,1.3029102552972656,2021-10-04 00:00:00+00:00
255,2021-10-05,1.235153818519526,1.298985333792258,2021-10-05 00:00:00+00:00
256,2021-10-06,1.238836689226763,1.3035341791348445,2021-10-06 00:00:00+00:00
257,2021-10-07,1.2510012844280498,1.3074438116907274,2021-10-07 00:00:00+00:00
258,2021-10-08,1.2506884379681713,1.3169747006840022,2021-10-08 00:00:00+00:00
259,2021-10-11,1.241682818683331,1.3226507898523656,2021-10-11 00:00:00+00:00
260,2021-10-12,1.2374455418676442,1.3166837477613278,2021-10-12 00:00:00+00:00
261,2021-10-13,1.2374264195671751,1.3207090904080874,2021-10-13 00:00:00+00:00
262,2021-10-14,1.256674702251018,1.3096055561071085,2021-10-14 00:00:00+00:00
263,2021-10-15,1.2704320725972513,1.30526213388027,2021-10-15 00:00:00+00:00
264,2021-10-18,1.2691307719293066,1.300286611496759,2021-10-18 00:00:00+00:00
265,2021-10-19,1.2762829341201598,1.300047078511063,2021-10-19 00:00:00+00:00
266,2021-10-20,1.2817552865779027,1.2961264419311538,2021-10-20 00:00:00+00:00
267,2021-10-21,1.2815298965216395,1.2972729402977807,2021-10-21 00:00:00+00:00
268,2021-10-22,1.2841914114155915,1.2852500562071525,2021-10-22 00:00:00+00:00
269,2021-10-25,1.2864997261714695,1.2895822588791517,2021-10-25 00:00:00+00:00
270,2021-10-26,1.2870659431125622,1.3004505122018932,2021-10-26 00:00:00+00:00
271,2021-10-27,1.2774845457363948,1.2966138646724432,2021-10-27 00:00:00+00:00
272,2021-10-28,1.286115733505434,1.2879341483954003,2021-10-28 00:00:00+00:00
273,2021-10-29,1.2893220933576017,1.2817565884405586,2021-10-29 00:00:00+00:00
274,2021-11-01,1.2927157392702453,1.274304029241446,2021-11-01 00:00:00+00:00
275,2021-11-02,1.2977114402677685,1.2641720750266527,2021-11-02 00:00:00+00:00
276,2021-11-03,1.3014890788464473,1.282620373720332,2021-11-03 00:00:00+00:00
277,2021-11-04,1.3002887326765666,1.2994100808114453,2021-11-04 00:00:00+00:00
278,2021-11-05,1.3076215724858218,1.2988113735297442,2021-11-05 00:00:00+00:00
279,2021-11-08,1.3113747457683123,1.3008409357305917,2021-11-08 00:00:00+00:00
280,2021-11-09,1.307334737978787,1.3689852447539004,2021-11-09 00:00:00+00:00
281,2021-11-10,1.2986945514801154,1.3614363546279205,2021-11-10 00:00:00+00:00
282,2021-11-11,1.2947598569483199,1.376433562995168,2021-11-11 00:00:00+00:00
