dia,open,last,close,symbol,exchange,weekday,high_max,low_min,volume_sum,spline,date
2021-03-18 00:00:00+00:00,283.18,283.435,280.03,HD,IEXG,Thursday,285.44,277.71,37729862.0,0,2021-03-18
2021-03-19 00:00:00+00:00,288.49,288.49,283.16,HD,IEXG,Friday,288.6,282.435,41716822.0,0,2021-03-19
2021-03-22 00:00:00+00:00,288.93,288.895,289.1,HD,IEXG,Monday,290.325,284.22,31022882.0,0,2021-03-22
2021-03-23 00:00:00+00:00,289.72,289.88,288.94,HD,IEXG,Tuesday,293.26,288.16,32127790.0,0,2021-03-23
2021-03-24 00:00:00+00:00,292.91,292.65,289.98,HD,IEXG,Wednesday,296.74,289.15,23888717.0,0,2021-03-24
2021-03-25 00:00:00+00:00,297.66,297.405,292.75,HD,IEXG,Thursday,297.85,291.61,29078112.0,0,2021-03-25
2021-03-26 00:00:00+00:00,303.64,303.64,297.18,HD,IEXG,Friday,303.97,296.165,32937630.0,0,2021-03-26
2021-03-29 00:00:00+00:00,301.81,301.29,303.81,HD,IEXG,Monday,305.5,299.99,3051141.0,0,2021-03-29
2021-03-30 00:00:00+00:00,304.51,304.51,304.51,HD,IEXG,Tuesday,305.68,300.08,0.0,0,2021-03-30
2021-03-31 00:00:00+00:00,305.5,305.25,304.82,HD,IEXG,Wednesday,308.02,304.14,4744061.0,0,2021-03-31
2021-04-01 00:00:00+00:00,307.725,307.94,305.25,HD,IEXG,Thursday,308.55,303.91,26865016.0,0,2021-04-01
2021-04-02 00:00:00+00:00,311.30684052483605,312.5105911061322,304.398244946978,HD,IEXG,Friday,312.1051577220657,307.45713822003165,26669714.45816646,1,2021-04-02
2021-04-05 00:00:00+00:00,315.43,315.375,307.75,HD,IEXG,Monday,315.82,308.575,18528548.0,0,2021-04-05
2021-04-06 00:00:00+00:00,313.71,313.58,315.4,HD,IEXG,Tuesday,315.92,313.15,27026086.0,0,2021-04-06
2021-04-07 00:00:00+00:00,312.36,312.36,313.78,HD,IEXG,Wednesday,315.14,310.99,37026888.0,0,2021-04-07
2021-04-08 00:00:00+00:00,314.34,314.44,312.47,HD,IEXG,Thursday,315.25,310.62,25320827.0,0,2021-04-08
2021-04-09 00:00:00+00:00,319.19,319.07,314.43,HD,IEXG,Friday,319.215,314.17,22057599.0,0,2021-04-09
2021-04-12 00:00:00+00:00,320.73,320.99,319.23,HD,IEXG,Monday,321.295,317.33,23091313.0,0,2021-04-12
2021-04-13 00:00:00+00:00,320.44,320.39,320.79,HD,IEXG,Tuesday,320.905,317.26,14779647.0,0,2021-04-13
2021-04-14 00:00:00+00:00,320.025,320.13,320.4,HD,IEXG,Wednesday,322.67,319.33,29696092.0,0,2021-04-14
2021-04-15 00:00:00+00:00,322.87,322.675,320.02,HD,IEXG,Thursday,323.38,320.08,22087569.0,0,2021-04-15
2021-04-16 00:00:00+00:00,328.13,328.195,322.74,HD,IEXG,Friday,328.66,324.0,27989968.0,0,2021-04-16
2021-04-19 00:00:00+00:00,326.865,326.39,328.08,HD,IEXG,Monday,328.785,325.6,24885954.0,0,2021-04-19
2021-04-20 00:00:00+00:00,323.9,324.15,326.85,HD,IEXG,Tuesday,327.61,322.22,30935015.0,0,2021-04-20
2021-04-21 00:00:00+00:00,325.88,325.89,323.96,HD,IEXG,Wednesday,327.87,323.91,32407873.0,0,2021-04-21
2021-04-22 00:00:00+00:00,321.265,321.48,325.95,HD,IEXG,Thursday,326.28,318.86,23493821.0,0,2021-04-22
2021-04-23 00:00:00+00:00,323.84,323.64,321.46,HD,IEXG,Friday,325.51,319.58,36602083.0,0,2021-04-23
2021-04-26 00:00:00+00:00,320.1,319.9,323.89,HD,IEXG,Monday,324.04,319.33,37910703.0,0,2021-04-26
2021-04-27 00:00:00+00:00,320.53,320.73,319.99,HD,IEXG,Tuesday,322.4,320.53,29608125.0,0,2021-04-27
2021-04-28 00:00:00+00:00,319.66,319.53,320.59,HD,IEXG,Wednesday,322.935,319.33,29328580.0,0,2021-04-28
2021-04-29 00:00:00+00:00,325.4,325.24,319.71,HD,IEXG,Thursday,325.77,320.82,32657848.0,0,2021-04-29
2021-04-30 00:00:00+00:00,323.44,323.695,325.34,HD,IEXG,Friday,325.79,321.665,23431998.0,0,2021-04-30
2021-05-03 00:00:00+00:00,330.2,330.07,323.67,HD,IEXG,Monday,331.565,325.76,12734740.0,0,2021-05-03
2021-05-04 00:00:00+00:00,332.85,332.68,330.27,HD,IEXG,Tuesday,333.05,328.88,22878769.0,0,2021-05-04
2021-05-05 00:00:00+00:00,331.965,331.93,332.77,HD,IEXG,Wednesday,335.63,331.08,26006241.0,0,2021-05-05
2021-05-06 00:00:00+00:00,337.79,337.6,332.05,HD,IEXG,Thursday,337.81,333.24,19480214.0,0,2021-05-06
2021-05-07 00:00:00+00:00,339.3,339.54,337.58,HD,IEXG,Friday,339.8,335.73,18802831.0,0,2021-05-07
2021-05-10 00:00:00+00:00,341.215,341.34,339.25,HD,IEXG,Monday,345.675,339.7,40718955.0,0,2021-05-10
2021-05-11 00:00:00+00:00,330.59,330.48,341.12,HD,IEXG,Tuesday,339.55,328.24,48266347.0,0,2021-05-11
2021-05-12 00:00:00+00:00,317.22,317.57,330.66,HD,IEXG,Wednesday,329.99,316.27,29065933.0,0,2021-05-12
2021-05-13 00:00:00+00:00,325.32,325.82,317.0,HD,IEXG,Thursday,327.415,317.99,36159037.0,0,2021-05-13
2021-05-14 00:00:00+00:00,323.71,323.72,325.42,HD,IEXG,Friday,327.89,322.02,22849041.0,0,2021-05-14
2021-05-17 00:00:00+00:00,319.97,320.27,323.63,HD,IEXG,Monday,323.27,315.32,28799458.0,0,2021-05-17
2021-05-18 00:00:00+00:00,316.71,317.225,320.01,HD,IEXG,Tuesday,327.0,314.87,49948538.0,0,2021-05-18
2021-05-19 00:00:00+00:00,314.45,314.34,316.75,HD,IEXG,Wednesday,314.69,309.07,45725715.0,0,2021-05-19
2021-05-20 00:00:00+00:00,315.87,317.93,314.45,HD,IEXG,Thursday,319.635,314.21,26801845.0,0,2021-05-20
2021-05-21 00:00:00+00:00,315.76,315.58,315.9,HD,IEXG,Friday,319.305,314.47,25692324.0,0,2021-05-21
2021-05-24 00:00:00+00:00,314.755,314.6,315.77,HD,IEXG,Monday,318.66,314.59,19589070.0,0,2021-05-24
2021-05-25 00:00:00+00:00,316.62,316.59,314.84,HD,IEXG,Tuesday,317.14,314.26,31395447.0,0,2021-05-25
2021-05-26 00:00:00+00:00,317.33,317.26,316.75,HD,IEXG,Wednesday,321.23,316.715,25994189.0,0,2021-05-26
2021-05-27 00:00:00+00:00,318.82,319.12,317.33,HD,IEXG,Thursday,320.42,317.56,22394840.0,0,2021-05-27
2021-05-28 00:00:00+00:00,318.89,318.96,318.77,HD,IEXG,Friday,321.56,318.85,18044725.0,0,2021-05-28
2021-05-31 00:00:00+00:00,316.6483387077597,317.2581236038109,318.4529601540274,HD,IEXG,Monday,320.5442587636591,316.5825967443824,21668562.171045106,1,2021-05-31
2021-06-01 00:00:00+00:00,316.325,316.3,318.91,HD,IEXG,Tuesday,321.24,315.2,22925284.0,0,2021-06-01
2021-06-02 00:00:00+00:00,313.2,313.25,316.31,HD,IEXG,Wednesday,316.75,312.41,15350783.0,0,2021-06-02
2021-06-03 00:00:00+00:00,311.34,311.49,313.23,HD,IEXG,Thursday,312.85,309.73,20333438.0,0,2021-06-03
2021-06-04 00:00:00+00:00,311.01,311.01,311.43,HD,IEXG,Friday,313.425,309.36,22698116.0,0,2021-06-04
2021-06-07 00:00:00+00:00,309.92,310.05,311.01,HD,IEXG,Monday,312.18,307.92,27876307.0,0,2021-06-07
2021-06-08 00:00:00+00:00,310.92,311.115,309.96,HD,IEXG,Tuesday,312.27,309.03,27603577.0,0,2021-06-08
2021-06-09 00:00:00+00:00,307.305,307.07,310.9,HD,IEXG,Wednesday,312.89,306.935,33405951.0,0,2021-06-09
2021-06-10 00:00:00+00:00,308.34,308.57,307.34,HD,IEXG,Thursday,309.6,306.16,32295152.0,0,2021-06-10
2021-06-11 00:00:00+00:00,310.75,310.77,308.31,HD,IEXG,Friday,311.15,308.48,20520520.0,0,2021-06-11
2021-06-14 00:00:00+00:00,309.28,309.35,310.77,HD,IEXG,Monday,311.23,306.245,26873982.0,0,2021-06-14
2021-06-15 00:00:00+00:00,306.425,306.33,309.32,HD,IEXG,Tuesday,308.97,303.5,61199591.0,0,2021-06-15
2021-06-16 00:00:00+00:00,302.765,302.69,306.45,HD,IEXG,Wednesday,307.33,301.19,30317853.0,0,2021-06-16
2021-06-17 00:00:00+00:00,303.055,302.835,302.78,HD,IEXG,Thursday,305.19,300.05,29826741.0,0,2021-06-17
2021-06-18 00:00:00+00:00,302.7,302.7,303.12,HD,IEXG,Friday,303.62,298.44,37697193.0,0,2021-06-18
2021-06-21 00:00:00+00:00,307.57,307.86,302.61,HD,IEXG,Monday,308.71,304.96,24091369.0,0,2021-06-21
2021-06-22 00:00:00+00:00,312.66,312.76,307.6,HD,IEXG,Tuesday,314.84,308.31,23661219.0,0,2021-06-22
2021-06-23 00:00:00+00:00,311.55,311.86,312.71,HD,IEXG,Wednesday,313.61,310.65,16647189.0,0,2021-06-23
2021-06-24 00:00:00+00:00,311.83,311.81,311.67,HD,IEXG,Thursday,314.75,311.69,18458870.0,0,2021-06-24
2021-06-25 00:00:00+00:00,313.51,313.51,311.84,HD,IEXG,Friday,315.45,311.7,22707533.0,0,2021-06-25
2021-06-28 00:00:00+00:00,314.4,314.27,313.63,HD,IEXG,Monday,315.27,311.39,25524702.0,0,2021-06-28
2021-06-29 00:00:00+00:00,318.195,318.34,314.28,HD,IEXG,Tuesday,320.265,315.7,24267924.0,0,2021-06-29
2021-06-30 00:00:00+00:00,318.82,318.95,318.24,HD,IEXG,Wednesday,320.24,317.735,20049412.0,0,2021-06-30
