dia,open,last,close,symbol,exchange,weekday,high_max,low_min,volume_sum,spline,date
2020-10-13 00:00:00+00:00,225.7,227.35,226.11,MCD,IEXG,Tuesday,228.58,224.93,20364272.0,0,2020-10-06
2020-10-14 00:00:00+00:00,228.41,227.62,227.35,MCD,IEXG,Wednesday,229.4803,227.31,12289557.0,0,2020-10-07
2020-10-15 00:00:00+00:00,226.15,229.64,227.62,MCD,IEXG,Thursday,230.0,225.59,12957948.0,0,2020-10-08
2020-10-16 00:00:00+00:00,229.77,229.46,229.64,MCD,IEXG,Friday,231.91,229.17,18782355.0,0,2020-10-09
2020-10-19 00:00:00+00:00,226.035,227.165,226.035,MCD,IEXG,Monday,230.91,225.17,0.0,0,2020-10-12
2020-10-20 00:00:00+00:00,227.58,229.025,227.58,MCD,IEXG,Tuesday,229.975,226.445,0.0,0,2020-10-13
2020-10-21 00:00:00+00:00,227.23,228.19,227.45,MCD,IEXG,Wednesday,229.49,227.1,1518200.0,0,2020-10-14
2020-10-22 00:00:00+00:00,227.76,229.15,228.19,MCD,IEXG,Thursday,229.4,226.875,26965505.0,0,2020-10-15
2020-10-23 00:00:00+00:00,230.41,228.71,229.15,MCD,IEXG,Friday,230.41,227.8,14027980.0,0,2020-10-16
2020-10-26 00:00:00+00:00,226.78,224.27,228.71,MCD,IEXG,Monday,227.25,220.97,19143150.0,0,2020-10-19
2020-10-27 00:00:00+00:00,222.905,222.85,222.905,MCD,IEXG,Tuesday,225.205,222.7,12081548.0,0,2020-10-20
2020-10-28 00:00:00+00:00,214.63,214.84,214.63,MCD,IEXG,Wednesday,220.56,214.45,21096385.0,0,2020-10-21
2020-10-29 00:00:00+00:00,214.69,214.95,214.69,MCD,IEXG,Thursday,217.65,213.07,22204217.0,0,2020-10-22
2020-10-30 00:00:00+00:00,213.6,213.0,214.95,MCD,IEXG,Friday,215.22,209.87,19288874.0,0,2020-10-23
2020-11-02 00:00:00+00:00,215.88,212.56,213.0,MCD,IEXG,Monday,216.32,210.79,22348795.0,0,2020-10-26
2020-11-03 00:00:00+00:00,215.59,216.8,212.56,MCD,IEXG,Tuesday,218.1,213.95,21098752.0,0,2020-10-27
2020-11-04 00:00:00+00:00,215.0,214.87,216.8,MCD,IEXG,Wednesday,219.475,213.3,24505691.0,0,2020-10-28
2020-11-05 00:00:00+00:00,216.07,216.31,214.87,MCD,IEXG,Thursday,218.2,214.68,39989864.0,0,2020-10-29
2020-11-06 00:00:00+00:00,216.0,216.56,216.31,MCD,IEXG,Friday,217.885,214.25,39624824.0,0,2020-10-30
2020-11-09 00:00:00+00:00,226.79,213.22,216.56,MCD,IEXG,Monday,229.37,207.17,79900527.0,0,2020-11-02
2020-11-10 00:00:00+00:00,215.75,213.32,213.22,MCD,IEXG,Tuesday,215.99,211.34,38542034.0,0,2020-11-03
2020-11-11 00:00:00+00:00,214.81,218.02,213.32,MCD,IEXG,Wednesday,219.25,214.3,25222947.0,0,2020-11-04
2020-11-12 00:00:00+00:00,217.56,213.07,218.02,MCD,IEXG,Thursday,217.82,210.88,28703486.0,0,2020-11-05
2020-11-13 00:00:00+00:00,213.76,213.28,213.07,MCD,IEXG,Friday,214.39,212.34,23772926.0,0,2020-11-06
2020-11-16 00:00:00+00:00,215.5,216.73,213.28,MCD,IEXG,Monday,216.75,213.6301,30302052.0,0,2020-11-09
2020-11-17 00:00:00+00:00,215.6,216.01,216.73,MCD,IEXG,Tuesday,217.39,214.02,21489151.0,0,2020-11-10
2020-11-18 00:00:00+00:00,216.1,215.52,216.01,MCD,IEXG,Wednesday,217.84,215.39,21391357.0,0,2020-11-11
2020-11-19 00:00:00+00:00,214.84,215.11,215.52,MCD,IEXG,Thursday,215.48,213.33,18671659.0,0,2020-11-12
2020-11-20 00:00:00+00:00,214.39,214.09,215.11,MCD,IEXG,Friday,215.215,213.625,17745316.0,0,2020-11-13
2020-11-23 00:00:00+00:00,215.14,217.0,214.09,MCD,IEXG,Monday,217.6,214.65,19575411.0,0,2020-11-16
2020-11-24 00:00:00+00:00,219.01,219.71,217.0,MCD,IEXG,Tuesday,221.25,218.25,33113145.0,0,2020-11-17
2020-11-25 00:00:00+00:00,219.98,219.34,219.71,MCD,IEXG,Wednesday,220.59,217.92,16274871.0,0,2020-11-18
2020-11-26 00:00:00+00:00,219.3352963998961,219.53121134397816,219.12500806489032,MCD,IEXG,Thursday,220.9828504420768,218.03557740321494,3349358.3688849723,1,2020-11-19
2020-11-27 00:00:00+00:00,219.02,218.33,219.34,MCD,IEXG,Friday,220.4,217.66,5473621.0,0,2020-11-20
2020-11-30 00:00:00+00:00,216.46,217.44,217.04235907283,MCD,IEXG,Monday,217.57,214.43,16143301.0,0,2020-11-23
2020-12-01 00:00:00+00:00,218.88,216.14,217.44,MCD,IEXG,Tuesday,218.93,215.525,25462453.0,0,2020-11-24
2020-12-02 00:00:00+00:00,214.0,210.86,216.14,MCD,IEXG,Wednesday,214.41,209.11,51013808.0,0,2020-11-25
2020-12-03 00:00:00+00:00,210.94,211.51,210.86,MCD,IEXG,Thursday,213.23,210.5581,31381428.0,0,2020-11-26
2020-12-04 00:00:00+00:00,211.6,210.74,211.51,MCD,IEXG,Friday,213.38,210.1,16852357.0,0,2020-11-27
2020-12-07 00:00:00+00:00,208.53,208.89,210.74,MCD,IEXG,Monday,209.39,206.19,45623554.0,0,2020-11-30
2020-12-08 00:00:00+00:00,206.55,208.39,208.89,MCD,IEXG,Tuesday,209.1,206.41,17156702.0,0,2020-12-01
2020-12-09 00:00:00+00:00,209.49,208.69,208.39,MCD,IEXG,Wednesday,209.5271,207.33,39507539.0,0,2020-12-02
2020-12-10 00:00:00+00:00,208.5,208.04,208.69,MCD,IEXG,Thursday,208.76,207.07,25079104.0,0,2020-12-03
2020-12-11 00:00:00+00:00,207.47,207.76,208.04,MCD,IEXG,Friday,208.94,206.73,16344280.0,0,2020-12-04
2020-12-14 00:00:00+00:00,210.73,211.92,207.76,MCD,IEXG,Monday,214.74,209.85,30822789.0,0,2020-12-07
2020-12-15 00:00:00+00:00,213.22,214.86,211.92,MCD,IEXG,Tuesday,216.22,212.73,28180755.0,0,2020-12-08
2020-12-16 00:00:00+00:00,214.88,213.8,214.86,MCD,IEXG,Wednesday,217.51,213.66,19150033.0,0,2020-12-09
2020-12-17 00:00:00+00:00,215.39,214.25,213.8,MCD,IEXG,Thursday,215.785,213.52,17914881.0,0,2020-12-10
2020-12-18 00:00:00+00:00,215.15,215.08,214.25,MCD,IEXG,Friday,216.85,213.82,16613257.0,0,2020-12-11
2020-12-21 00:00:00+00:00,210.62,211.67,215.08,MCD,IEXG,Monday,212.55,208.01,34569861.0,0,2020-12-14
2020-12-22 00:00:00+00:00,211.2,211.92,211.67,MCD,IEXG,Tuesday,212.905,210.37,23643640.0,0,2020-12-15
2020-12-23 00:00:00+00:00,212.3,212.02,211.92,MCD,IEXG,Wednesday,213.4338,211.79,19820502.0,0,2020-12-16
2020-12-24 00:00:00+00:00,212.12,211.39,212.02,MCD,IEXG,Thursday,212.74,211.14,3974872.0,0,2020-12-17
2020-12-25 00:00:00+00:00,213.25362272823784,212.22960924365847,212.04660229149246,MCD,IEXG,Friday,213.87788223896817,211.9306123034961,6073545.060633265,1,2020-12-18
2020-12-28 00:00:00+00:00,212.99,214.02,211.39,MCD,IEXG,Monday,214.88,212.19,14787870.0,0,2020-12-21
2020-12-29 00:00:00+00:00,214.64,212.71,214.02,MCD,IEXG,Tuesday,215.78,212.45,11420471.0,0,2020-12-22
2020-12-30 00:00:00+00:00,212.96,211.56,212.71,MCD,IEXG,Wednesday,213.36,211.28,9507195.0,0,2020-12-23
2020-12-31 00:00:00+00:00,211.25,214.58,211.56,MCD,IEXG,Thursday,214.93,210.78,16654296.0,0,2020-12-24
2021-01-01 00:00:00+00:00,213.10107374335274,211.9299654188776,212.7008304918972,MCD,IEXG,Friday,213.7130914065464,209.48785875740825,26095052.46358294,1,2020-12-25
2021-01-04 00:00:00+00:00,214.49,210.22,214.58,MCD,IEXG,Monday,215.03,208.22,24195179.0,0,2020-12-28
2021-01-05 00:00:00+00:00,210.18,211.48,210.22,MCD,IEXG,Tuesday,211.96,209.62,11945288.0,0,2020-12-29
2021-01-06 00:00:00+00:00,211.3,211.0,211.48,MCD,IEXG,Wednesday,211.7083,209.03,23621717.0,0,2020-12-30
2021-01-07 00:00:00+00:00,213.22,211.98,211.0,MCD,IEXG,Thursday,213.54,210.56,17398066.0,0,2020-12-31
2021-01-08 00:00:00+00:00,212.9,215.87,211.98,MCD,IEXG,Friday,216.12,212.23,14310993.0,0,2021-01-01
2021-01-11 00:00:00+00:00,215.09,214.23,215.87,MCD,IEXG,Monday,216.12,213.1234,18882314.0,0,2021-01-04
2021-01-12 00:00:00+00:00,213.69,211.6,214.23,MCD,IEXG,Tuesday,214.48,210.93,30842163.0,0,2021-01-05
2021-01-13 00:00:00+00:00,210.91,212.09,211.6,MCD,IEXG,Wednesday,213.13,210.9046,9016460.0,0,2021-01-06
2021-01-14 00:00:00+00:00,212.1,208.5,212.09,MCD,IEXG,Thursday,212.69,208.0,24584115.0,0,2021-01-07
2021-01-15 00:00:00+00:00,207.97,209.91,208.5,MCD,IEXG,Friday,210.7,207.4203,15817777.0,0,2021-01-08
2021-01-18 00:00:00+00:00,209.5908546008712,208.8569883818605,208.37717028393143,MCD,IEXG,Monday,211.442390671082,206.7749756865166,11963189.29935113,1,2021-01-11
2021-01-19 00:00:00+00:00,210.68,209.09,209.91,MCD,IEXG,Tuesday,211.06,207.88,19396708.0,0,2021-01-12
2021-01-20 00:00:00+00:00,210.15,213.63,209.09,MCD,IEXG,Wednesday,214.41,209.62,26610754.0,0,2021-01-13
2021-01-21 00:00:00+00:00,214.06,213.53,213.63,MCD,IEXG,Thursday,215.96,213.32,21040327.0,0,2021-01-14
2021-01-22 00:00:00+00:00,212.51,213.38,213.53,MCD,IEXG,Friday,214.14,211.17,16366978.0,0,2021-01-15
2021-01-25 00:00:00+00:00,212.22,213.34,213.38,MCD,IEXG,Monday,214.05,210.56,22983461.0,0,2021-01-18
2021-01-26 00:00:00+00:00,212.51,215.38,213.34,MCD,IEXG,Tuesday,215.51,212.14,24111287.0,0,2021-01-19
2021-01-27 00:00:00+00:00,212.39,207.0,215.38,MCD,IEXG,Wednesday,213.15,207.0,35940497.0,0,2021-01-20
2021-01-28 00:00:00+00:00,208.63,206.82,207.0,MCD,IEXG,Thursday,210.36,205.13,39000540.0,0,2021-01-21
2021-01-29 00:00:00+00:00,205.11,207.84,206.82,MCD,IEXG,Friday,209.4,203.11,34141615.0,0,2021-01-22
2021-02-01 00:00:00+00:00,208.48,207.93,207.84,MCD,IEXG,Monday,209.69,206.6,21616879.0,0,2021-01-25
2021-02-02 00:00:00+00:00,208.09,209.76,207.93,MCD,IEXG,Tuesday,212.63,207.645,24875468.0,0,2021-01-26
2021-02-03 00:00:00+00:00,208.35,208.71,209.76,MCD,IEXG,Wednesday,209.99,207.93,21097188.0,0,2021-01-27
2021-02-04 00:00:00+00:00,210.0,211.03,208.71,MCD,IEXG,Thursday,212.11,208.67,24122514.0,0,2021-01-28
2021-02-05 00:00:00+00:00,212.59,212.58,211.03,MCD,IEXG,Friday,214.18,211.51,16965334.0,0,2021-01-29
2021-02-08 00:00:00+00:00,212.53,211.58,212.58,MCD,IEXG,Monday,212.99,209.96,22894906.0,0,2021-02-01
2021-02-09 00:00:00+00:00,212.07,215.98,211.58,MCD,IEXG,Tuesday,216.18,210.89,19081612.0,0,2021-02-02
2021-02-10 00:00:00+00:00,216.88,214.4,215.98,MCD,IEXG,Wednesday,217.31,213.81,21218610.0,0,2021-02-03
2021-02-11 00:00:00+00:00,214.54,214.27,214.4,MCD,IEXG,Thursday,214.8,212.4,17260797.0,0,2021-02-04
2021-02-12 00:00:00+00:00,214.0,213.9,214.27,MCD,IEXG,Friday,214.7,212.99,18484032.0,0,2021-02-05
2021-02-15 00:00:00+00:00,213.7569737414972,214.4969275675342,214.79345399922832,MCD,IEXG,Monday,216.001361514343,213.24797993314849,20173386.69311625,1,2021-02-08
2021-02-16 00:00:00+00:00,214.37,215.03,213.9,MCD,IEXG,Tuesday,216.94,213.83,23687708.0,0,2021-02-09
2021-02-17 00:00:00+00:00,213.96,213.45,215.03,MCD,IEXG,Wednesday,214.89,212.63,26652130.0,0,2021-02-10
2021-02-18 00:00:00+00:00,213.29,215.43,213.45,MCD,IEXG,Thursday,215.87,212.65,15783899.0,0,2021-02-11
2021-02-19 00:00:00+00:00,215.29,212.24,215.43,MCD,IEXG,Friday,215.73,211.97,22086377.0,0,2021-02-12
2021-02-22 00:00:00+00:00,211.5,212.06,212.24,MCD,IEXG,Monday,213.0,209.69,25255821.0,0,2021-02-15
2021-02-23 00:00:00+00:00,214.5,211.32,212.06,MCD,IEXG,Tuesday,215.7,210.43,22734465.0,0,2021-02-16
2021-02-24 00:00:00+00:00,210.84,213.27,211.32,MCD,IEXG,Wednesday,214.1,210.42,19682487.0,0,2021-02-17
2021-02-25 00:00:00+00:00,212.7,210.95,213.27,MCD,IEXG,Thursday,212.95,209.74,28293387.0,0,2021-02-18
2021-02-26 00:00:00+00:00,210.75,206.14,209.63810924167,MCD,IEXG,Friday,211.635,206.14,29102791.0,0,2021-02-19
2021-03-01 00:00:00+00:00,207.35,208.25,206.14,MCD,IEXG,Monday,210.38,207.32,20609396.0,0,2021-02-22
2021-03-02 00:00:00+00:00,208.62,208.98,208.25,MCD,IEXG,Tuesday,209.875,206.2,17313248.0,0,2021-02-23
2021-03-03 00:00:00+00:00,205.74,206.52,208.67,MCD,IEXG,Wednesday,208.9,205.625,27289674.0,0,2021-02-24
2021-03-04 00:00:00+00:00,204.605,204.64,205.82,MCD,IEXG,Thursday,207.4,202.765,20096133.0,0,2021-02-25
2021-03-05 00:00:00+00:00,207.46,208.01,204.84,MCD,IEXG,Friday,208.23,202.95,15329108.0,0,2021-02-26
2021-03-08 00:00:00+00:00,209.07,209.69,207.37,MCD,IEXG,Monday,210.59,207.07,13367114.0,0,2021-03-01
2021-03-09 00:00:00+00:00,208.54,209.3,209.11,MCD,IEXG,Tuesday,211.14,208.54,24885675.0,0,2021-03-02
2021-03-10 00:00:00+00:00,213.31,213.32,208.55,MCD,IEXG,Wednesday,213.64,208.34,21103193.0,0,2021-03-03
2021-03-11 00:00:00+00:00,211.61,211.61,211.61,MCD,IEXG,Thursday,215.2,211.48,0.0,0,2021-03-04
2021-03-12 00:00:00+00:00,212.365,212.365,212.365,MCD,IEXG,Friday,214.2,211.45,0.0,0,2021-03-05
2021-03-15 00:00:00+00:00,220.475,220.11,212.34,MCD,IEXG,Monday,220.5,212.47,32005348.0,0,2021-03-08
2021-03-16 00:00:00+00:00,219.9,219.97,220.46,MCD,IEXG,Tuesday,221.28,217.18,31482953.0,0,2021-03-09
